,train/loss,train/loss_step,lr-AdamW,train/loss_epoch,nfe,integ_error,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions
2026.05.21__162545,0.34470149874687195,0.30505695939064026,9.938564471667632e-05,0.34470149874687195,91.5,9.079773917619605e-06,0.3423164188861847,0.3423164188861847,3.016166925430298,3.016166925430298,3.016166925430298,2.9809517860412598,4.833141803741455,0.0,1.0,2.184096097946167,2.6418182849884033,0.24936597049236298,2.483696699142456,1.000518523142091e-06,4.728192095626582e-07,0.21773946285247803,0.024255607277154922,0.1113973930478096,0.7543333172798157,0.750166654586792,0.32012230157852173,0.29319849610328674,1.0918278694152832,0.6909469366073608,0.6665406227111816,1.0366164445877075,0.25715556740760803,0.2497042417526245,0.01990324631333351,0.016648249700665474,-0.0074513256549835205,0.9700312614440918,0.0008761702920310199,-0.7203269600868225,1.0,0.675386369228363,sphere,1,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__162554,0.3439897894859314,0.36283499002456665,9.938564471667632e-05,0.3439897894859314,93.5,8.483727469865698e-06,0.3454805016517639,0.3454805016517639,3.017183303833008,3.017183303833008,3.017183303833008,3.033728837966919,4.847044944763184,0.0,1.0,2.1878721714019775,2.661954641342163,0.2444663643836975,2.4974567890167236,1.0001831469708122e-06,4.691865740369394e-07,0.22519439458847046,0.024453099817037582,0.1085866317152977,0.749666690826416,0.7549999952316284,0.3096241354942322,0.3021966814994812,1.0245782136917114,0.6814134120941162,0.6770960092544556,1.0063763856887817,0.25582265853881836,0.2529163658618927,0.019083334133028984,0.01692989468574524,-0.002906292676925659,0.9705438017845154,0.0008338046609424055,-0.7176274657249451,1.0,0.6846299767494202,sphere,1,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__162609,0.6653696894645691,0.646003007888794,9.981419862015173e-05,0.6653696894645691,94.0,0.0,,,,,,5.220369338989258,13.896991729736328,0.0,1.0,3.6432440280914307,4.523460388183594,0.7888069748878479,4.462156772613525,0.0,0.0,0.067569799721241,0.067569799721241,1.0,0.4300000071525574,0.3968333303928375,8.116460800170898,8.080940246582031,1.004395604133606,5.148931980133057,5.129781723022461,1.0037331581115723,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0887532234191895,euclidean,0,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__162618,0.657849133014679,0.694937527179718,9.99248877633363e-05,0.657849133014679,98.5,0.0,,,,,,5.26605224609375,13.913050651550293,0.0,1.0,3.643425464630127,4.495962619781494,0.7975423336029053,4.467623233795166,0.0,0.0,0.07253293693065643,0.07253293693065643,1.0,0.42800000309944153,0.38983333110809326,8.16179370880127,8.064322471618652,1.0120867490768433,5.1622395515441895,5.1240034103393555,1.0074621438980103,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.124547481536865,euclidean,0,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__162627,0.6642369031906128,0.6416723728179932,9.99248877633363e-05,0.6642369031906128,96.0,0.0,,,,,,5.281816482543945,13.864047050476074,0.0,1.0,3.6366500854492188,4.5945353507995605,0.7975613474845886,4.470862865447998,0.0,0.0,0.0691620260477066,0.0691620260477066,1.0,0.4193333387374878,0.3908333480358124,8.156685829162598,8.04409122467041,1.013997197151184,5.161815166473389,5.118266582489014,1.0085084438323975,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.123055458068848,euclidean,0,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__162656,2175.976318359375,2261.95166015625,9.981419862015173e-05,2175.976318359375,186.5,0.0,,,,,,-2.184025287628174,6324.2705078125,0.0,1.0,33.20347213745117,560.639404296875,72.17868041992188,184.81822204589844,1.0000001111620804e-06,1.0589923249426647e-06,0.7286112308502197,0.05941107124090195,0.08154015243053436,0.34416666626930237,0.30550000071525574,35.886207580566406,37.94538116455078,0.9457332491874695,10.574858665466309,10.922391891479492,0.9681816697120667,35.40852355957031,40.160240173339844,53.52471923828125,8.138555074310716e-08,4.751716613769531,1.0305205583572388,0.0009288997389376163,39.12971878051758,1.0,10.693231582641602,poincare,1,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__162701,0.22384077310562134,0.21753787994384766,9.938564471667632e-05,0.22384077310562134,112.0,9.472171768720727e-06,0.21757188439369202,0.21757188439369202,1.810375452041626,1.810375452041626,1.8103753328323364,1.8612947463989258,5.664280414581299,0.0,1.0,2.3699569702148438,2.8999807834625244,0.21617120504379272,2.6186397075653076,1.0008548088080715e-06,4.310052474920667e-07,0.16104736924171448,0.02899870276451111,0.1800631880760193,0.8926666378974915,0.9068333506584167,0.09212805330753326,0.09243513643741608,0.9966778755187988,0.3734952509403229,0.3637641668319702,1.0267510414123535,0.2073688954114914,0.20327766239643097,0.007140677887946367,0.006352569442242384,-0.004091233015060425,0.9702051877975464,0.0008509794715791941,-0.7669274806976318,1.0,0.37076327204704285,sphere,1,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__162708,1.2777719497680664,1.3406023979187012,9.981419862015173e-05,1.2777719497680664,124.0,0.0,,,,,,5.893513202667236,59.399532318115234,0.0,1.0,7.625092506408691,8.5709867477417,1.1200714111328125,8.449706077575684,0.0,0.0,0.08310364186763763,0.08310364186763763,1.0,0.421999990940094,0.40016666054725647,32.204097747802734,32.11655807495117,1.0027257204055786,10.233298301696777,10.213377952575684,1.0019503831863403,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.127692222595215,euclidean,0,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__162711,1.2531601190567017,1.2827210426330566,9.99248877633363e-05,1.2531601190567017,124.5,0.0,,,,,,5.950943470001221,59.3629150390625,0.0,1.0,7.619143009185791,8.544500350952148,1.140994668006897,8.471254348754883,0.0,0.0,0.09255123138427734,0.09255123138427734,1.0,0.4325000047683716,0.4036666750907898,32.26858901977539,32.08030319213867,1.0058691501617432,10.24294376373291,10.206698417663574,1.0035511255264282,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.190451622009277,euclidean,0,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__162712,2136.36767578125,2059.800048828125,9.981419862015173e-05,2136.36767578125,180.0,0.0,,,,,,-2.188343048095703,6242.39794921875,0.0,1.0,32.895503997802734,569.8765258789062,71.67560577392578,183.28244018554688,1.0000001111620804e-06,1.0647387398421415e-06,0.43585169315338135,0.06167818233370781,0.14151185750961304,0.3384999930858612,0.30300000309944153,35.7750244140625,37.968021392822266,0.9422409534454346,10.553999900817871,10.926015853881836,0.9659514427185059,35.23618698120117,40.16023635864258,53.47846984863281,7.78402196033312e-08,4.924049377441406,1.0305960178375244,0.0009604442166164517,39.129638671875,1.0,10.73851203918457,poincare,1,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
